HechoVictimaID,ID_HECHO,FechaID,VictimaID
4368,2018-0072,345,697
4369,2018-0072,346,697
4370,2018-0073,345,343
4371,2018-0073,346,343
4372,2018-0073,345,343
4373,2018-0073,346,343
4374,2018-0074,347,100
4375,2018-0074,347,189
4376,2018-0074,347,313
4377,2018-0074,347,344
4378,2018-0074,347,395
4379,2018-0074,347,417
4380,2018-0074,347,447
4381,2018-0074,347,450
4382,2018-0074,347,487
4383,2018-0074,347,517
4384,2018-0074,347,525
4385,2018-0075,348,345
4386,2018-0075,348,596
4387,2018-0076,349,346
4388,2018-0076,350,346
4389,2018-0076,349,500
4390,2018-0076,350,500
4391,2018-0076,349,663
4392,2018-0076,350,663
4393,2018-0076,349,346
4394,2018-0076,350,346
4395,2018-0076,349,500
4396,2018-0076,350,500
4397,2018-0076,349,663
4398,2018-0076,350,663
4399,2018-0077,349,49
4400,2018-0077,350,49
4401,2018-0077,349,206
4402,2018-0077,350,206
4403,2018-0077,349,253
4404,2018-0077,350,253
4405,2018-0077,349,347
4406,2018-0077,350,347
4407,2018-0077,349,49
4408,2018-0077,350,49
4409,2018-0077,349,206
4410,2018-0077,350,206
4411,2018-0077,349,253
4412,2018-0077,350,253
4413,2018-0077,349,347
4414,2018-0077,350,347
4415,2018-0078,351,348
4416,2018-0078,351,442
4417,2018-0078,351,505
4418,2018-0079,352,148
4419,2018-0079,352,208
4420,2018-0079,352,258
4421,2018-0079,352,282
4422,2018-0079,352,349
4423,2018-0079,352,426
4424,2018-0079,352,428
4425,2018-0079,352,443
4426,2018-0079,352,488
4427,2018-0079,352,537
4428,2018-0079,352,545
4429,2018-0079,352,613
4430,2018-0079,352,629
4431,2018-0079,352,680
4432,2018-0080,353,350
4433,2018-0081,354,65
4434,2018-0081,354,97
4435,2018-0081,354,286
4436,2018-0081,354,351
4437,2018-0081,354,508
4438,2018-0082,355,352
4439,2018-0083,356,34
4440,2018-0083,356,165
4441,2018-0083,356,341
4442,2018-0083,356,353
4443,2018-0083,356,359
4444,2018-0083,356,373
4445,2018-0083,356,403
4446,2018-0083,356,436
4447,2018-0083,356,451
4448,2018-0083,356,512
4449,2018-0083,356,530
4450,2018-0083,356,534
4451,2018-0083,356,561
4452,2018-0084,357,354
4453,2018-0084,358,354
4454,2018-0084,357,354
4455,2018-0084,358,354
4456,2018-0085,357,138
4457,2018-0085,358,138
4458,2018-0085,357,355
4459,2018-0085,358,355
4460,2018-0085,357,138
4461,2018-0085,358,138
4462,2018-0085,357,355
4463,2018-0085,358,355
4464,2018-0085,357,3
4465,2018-0085,358,3
4466,2018-0085,357,6
4467,2018-0085,358,6
4468,2018-0085,357,19
4469,2018-0085,358,19
4470,2018-0085,357,41
4471,2018-0085,358,41
4472,2018-0085,357,50
4473,2018-0085,358,50
4474,2018-0085,357,55
4475,2018-0085,358,55
4476,2018-0085,357,85
4477,2018-0085,358,85
4478,2018-0085,357,136
4479,2018-0085,358,136
4480,2018-0085,357,142
4481,2018-0085,358,142
4482,2018-0085,357,261
4483,2018-0085,358,261
4484,2018-0085,357,334
4485,2018-0085,358,334
4486,2018-0085,357,356
4487,2018-0085,358,356
4488,2018-0085,357,389
4489,2018-0085,358,389
4490,2018-0085,357,476
4491,2018-0085,358,476
4492,2018-0085,357,620
4493,2018-0085,358,620
4494,2018-0085,357,684
4495,2018-0085,358,684
4496,2018-0085,357,3
4497,2018-0085,358,3
4498,2018-0085,357,6
4499,2018-0085,358,6
4500,2018-0085,357,19
4501,2018-0085,358,19
4502,2018-0085,357,41
4503,2018-0085,358,41
4504,2018-0085,357,50
4505,2018-0085,358,50
4506,2018-0085,357,55
4507,2018-0085,358,55
4508,2018-0085,357,85
4509,2018-0085,358,85
4510,2018-0085,357,136
4511,2018-0085,358,136
4512,2018-0085,357,142
4513,2018-0085,358,142
4514,2018-0085,357,261
4515,2018-0085,358,261
4516,2018-0085,357,334
4517,2018-0085,358,334
4518,2018-0085,357,356
4519,2018-0085,358,356
4520,2018-0085,357,389
4521,2018-0085,358,389
4522,2018-0085,357,476
4523,2018-0085,358,476
4524,2018-0085,357,620
4525,2018-0085,358,620
4526,2018-0085,357,684
4527,2018-0085,358,684
4528,2018-0086,359,357
4529,2018-0086,359,483
4530,2018-0087,360,62
4531,2018-0087,360,358
4532,2018-0087,360,414
4533,2018-0087,360,642
4534,2018-0087,360,688
4535,2018-0088,361,34
4536,2018-0088,362,34
4537,2018-0088,361,165
4538,2018-0088,362,165
4539,2018-0088,361,341
4540,2018-0088,362,341
4541,2018-0088,361,353
4542,2018-0088,362,353
4543,2018-0088,361,359
4544,2018-0088,362,359
4545,2018-0088,361,373
4546,2018-0088,362,373
4547,2018-0088,361,403
4548,2018-0088,362,403
4549,2018-0088,361,436
4550,2018-0088,362,436
4551,2018-0088,361,451
4552,2018-0088,362,451
4553,2018-0088,361,512
4554,2018-0088,362,512
4555,2018-0088,361,530
4556,2018-0088,362,530
4557,2018-0088,361,534
4558,2018-0088,362,534
4559,2018-0088,361,561
4560,2018-0088,362,561
4561,2018-0088,361,34
4562,2018-0088,362,34
4563,2018-0088,361,165
4564,2018-0088,362,165
4565,2018-0088,361,341
4566,2018-0088,362,341
4567,2018-0088,361,353
4568,2018-0088,362,353
4569,2018-0088,361,359
4570,2018-0088,362,359
4571,2018-0088,361,373
4572,2018-0088,362,373
4573,2018-0088,361,403
4574,2018-0088,362,403
4575,2018-0088,361,436
4576,2018-0088,362,436
4577,2018-0088,361,451
4578,2018-0088,362,451
4579,2018-0088,361,512
4580,2018-0088,362,512
4581,2018-0088,361,530
4582,2018-0088,362,530
4583,2018-0088,361,534
4584,2018-0088,362,534
4585,2018-0088,361,561
4586,2018-0088,362,561
4587,2018-0089,361,70
4588,2018-0089,362,70
4589,2018-0089,361,176
4590,2018-0089,362,176
4591,2018-0089,361,188
4592,2018-0089,362,188
4593,2018-0089,361,360
4594,2018-0089,362,360
4595,2018-0089,361,408
4596,2018-0089,362,408
4597,2018-0089,361,549
4598,2018-0089,362,549
4599,2018-0089,361,70
4600,2018-0089,362,70
4601,2018-0089,361,176
4602,2018-0089,362,176
4603,2018-0089,361,188
4604,2018-0089,362,188
4605,2018-0089,361,360
4606,2018-0089,362,360
4607,2018-0089,361,408
4608,2018-0089,362,408
4609,2018-0089,361,549
4610,2018-0089,362,549
4611,2018-0090,363,81
4612,2018-0090,363,87
4613,2018-0090,363,140
4614,2018-0090,363,266
4615,2018-0090,363,342
4616,2018-0090,363,361
4617,2018-0090,363,378
4618,2018-0090,363,398
4619,2018-0090,363,446
4620,2018-0090,363,587
4621,2018-0090,363,604
4622,2018-0090,363,641
4623,2018-0090,363,668
4624,2018-0090,363,697
4625,2018-0091,364,146
4626,2018-0091,364,362
4627,2018-0091,364,514
4628,2018-0091,364,520
4629,2018-0091,364,607
4630,2018-0092,365,51
4631,2018-0092,366,51
4632,2018-0092,365,63
4633,2018-0092,366,63
4634,2018-0092,365,117
4635,2018-0092,366,117
4636,2018-0092,365,134
4637,2018-0092,366,134
4638,2018-0092,365,145
4639,2018-0092,366,145
4640,2018-0092,365,241
4641,2018-0092,366,241
4642,2018-0092,365,242
4643,2018-0092,366,242
4644,2018-0092,365,363
4645,2018-0092,366,363
4646,2018-0092,365,386
4647,2018-0092,366,386
4648,2018-0092,365,419
4649,2018-0092,366,419
4650,2018-0092,365,438
4651,2018-0092,366,438
4652,2018-0092,365,526
4653,2018-0092,366,526
4654,2018-0092,365,51
4655,2018-0092,366,51
4656,2018-0092,365,63
4657,2018-0092,366,63
4658,2018-0092,365,117
4659,2018-0092,366,117
4660,2018-0092,365,134
4661,2018-0092,366,134
4662,2018-0092,365,145
4663,2018-0092,366,145
4664,2018-0092,365,241
4665,2018-0092,366,241
4666,2018-0092,365,242
4667,2018-0092,366,242
4668,2018-0092,365,363
4669,2018-0092,366,363
4670,2018-0092,365,386
4671,2018-0092,366,386
4672,2018-0092,365,419
4673,2018-0092,366,419
4674,2018-0092,365,438
4675,2018-0092,366,438
4676,2018-0092,365,526
4677,2018-0092,366,526
4678,2018-0093,365,303
4679,2018-0093,366,303
4680,2018-0093,365,364
4681,2018-0093,366,364
4682,2018-0093,365,659
4683,2018-0093,366,659
4684,2018-0093,365,303
4685,2018-0093,366,303
4686,2018-0093,365,364
4687,2018-0093,366,364
4688,2018-0093,365,659
4689,2018-0093,366,659
4690,2018-0094,367,141
4691,2018-0094,367,175
4692,2018-0094,367,186
4693,2018-0094,367,265
4694,2018-0094,367,365
4695,2018-0094,367,418
4696,2018-0094,367,441
4697,2018-0094,367,466
4698,2018-0094,367,553
4699,2018-0094,367,681
4700,2018-0094,367,685
4701,2018-0095,368,366
4702,2018-0096,369,144
4703,2018-0096,369,367
4704,2018-0096,369,430
4705,2018-0096,369,460
4706,2018-0096,369,643
4707,2018-0097,370,368
4708,2018-0098,371,369
4709,2018-0098,371,675
4710,2018-0098,371,370
4711,2018-0099,372,371
4712,2018-0100,373,372
4713,2018-0101,374,34
4714,2018-0101,375,34
4715,2018-0101,374,165
4716,2018-0101,375,165
4717,2018-0101,374,341
4718,2018-0101,375,341
4719,2018-0101,374,353
4720,2018-0101,375,353
4721,2018-0101,374,359
4722,2018-0101,375,359
4723,2018-0101,374,373
4724,2018-0101,375,373
4725,2018-0101,374,403
4726,2018-0101,375,403
4727,2018-0101,374,436
4728,2018-0101,375,436
4729,2018-0101,374,451
4730,2018-0101,375,451
4731,2018-0101,374,512
4732,2018-0101,375,512
4733,2018-0101,374,530
4734,2018-0101,375,530
4735,2018-0101,374,534
4736,2018-0101,375,534
4737,2018-0101,374,561
4738,2018-0101,375,561
4739,2018-0101,374,34
4740,2018-0101,375,34
4741,2018-0101,374,165
4742,2018-0101,375,165
4743,2018-0101,374,341
4744,2018-0101,375,341
4745,2018-0101,374,353
4746,2018-0101,375,353
4747,2018-0101,374,359
4748,2018-0101,375,359
4749,2018-0101,374,373
4750,2018-0101,375,373
4751,2018-0101,374,403
4752,2018-0101,375,403
4753,2018-0101,374,436
4754,2018-0101,375,436
4755,2018-0101,374,451
4756,2018-0101,375,451
4757,2018-0101,374,512
4758,2018-0101,375,512
4759,2018-0101,374,530
4760,2018-0101,375,530
4761,2018-0101,374,534
4762,2018-0101,375,534
4763,2018-0101,374,561
4764,2018-0101,375,561
4765,2018-0102,374,27
4766,2018-0102,375,27
4767,2018-0102,374,29
4768,2018-0102,375,29
4769,2018-0102,374,160
4770,2018-0102,375,160
4771,2018-0102,374,232
4772,2018-0102,375,232
4773,2018-0102,374,280
4774,2018-0102,375,280
4775,2018-0102,374,374
4776,2018-0102,375,374
4777,2018-0102,374,385
4778,2018-0102,375,385
4779,2018-0102,374,481
4780,2018-0102,375,481
4781,2018-0102,374,27
4782,2018-0102,375,27
4783,2018-0102,374,29
4784,2018-0102,375,29
4785,2018-0102,374,160
4786,2018-0102,375,160
4787,2018-0102,374,232
4788,2018-0102,375,232
4789,2018-0102,374,280
4790,2018-0102,375,280
4791,2018-0102,374,374
4792,2018-0102,375,374
4793,2018-0102,374,385
4794,2018-0102,375,385
4795,2018-0102,374,481
4796,2018-0102,375,481
4797,2018-0103,376,375
4798,2018-0104,377,9
4799,2018-0104,377,230
4800,2018-0104,377,376
4801,2018-0104,377,416
4802,2018-0104,377,434
4803,2018-0104,377,489
4804,2018-0104,377,617
4805,2018-0104,377,646
4806,2018-0104,377,679
4807,2018-0105,378,32
4808,2018-0105,378,377
4809,2018-0106,379,81
4810,2018-0106,379,87
4811,2018-0106,379,140
4812,2018-0106,379,266
4813,2018-0106,379,342
4814,2018-0106,379,361
4815,2018-0106,379,378
4816,2018-0106,379,398
4817,2018-0106,379,446
4818,2018-0106,379,587
4819,2018-0106,379,604
4820,2018-0106,379,641
4821,2018-0106,379,668
4822,2018-0106,379,697
4823,2018-0107,380,290
4824,2018-0107,380,379
4825,2018-0108,381,92
4826,2018-0108,381,167
4827,2018-0108,381,198
4828,2018-0108,381,305
4829,2018-0108,381,380
4830,2018-0108,381,402
4831,2018-0108,381,626
4832,2018-0109,382,381
4833,2018-0110,383,66
4834,2018-0110,383,382
4835,2018-0110,383,633
4836,2018-0111,384,126
4837,2018-0111,384,154
4838,2018-0111,384,156
4839,2018-0111,384,173
4840,2018-0111,384,283
4841,2018-0111,384,291
4842,2018-0111,384,383
4843,2018-0111,384,457
4844,2018-0111,384,546
4845,2018-0111,384,601
4846,2018-0111,384,611
4847,2018-0112,385,384
4848,2018-0113,386,27
4849,2018-0113,386,29
4850,2018-0113,386,160
4851,2018-0113,386,232
4852,2018-0113,386,280
4853,2018-0113,386,374
4854,2018-0113,386,385
4855,2018-0113,386,481
4856,2018-0114,387,51
4857,2018-0114,387,63
4858,2018-0114,387,117
4859,2018-0114,387,134
4860,2018-0114,387,145
4861,2018-0114,387,241
4862,2018-0114,387,242
4863,2018-0114,387,363
4864,2018-0114,387,386
4865,2018-0114,387,419
4866,2018-0114,387,438
4867,2018-0114,387,526
4868,2018-0115,388,53
4869,2018-0115,388,387
4870,2018-0116,389,131
4871,2018-0116,389,388
4872,2018-0116,389,529
4873,2018-0117,390,3
4874,2018-0117,390,6
4875,2018-0117,390,19
4876,2018-0117,390,41
4877,2018-0117,390,50
4878,2018-0117,390,55
4879,2018-0117,390,85
4880,2018-0117,390,136
4881,2018-0117,390,142
4882,2018-0117,390,261
4883,2018-0117,390,334
4884,2018-0117,390,356
4885,2018-0117,390,389
4886,2018-0117,390,476
4887,2018-0117,390,620
4888,2018-0117,390,684
4889,2018-0118,391,288
4890,2018-0118,392,288
4891,2018-0118,391,390
4892,2018-0118,392,390
4893,2018-0118,391,539
4894,2018-0118,392,539
4895,2018-0118,391,661
4896,2018-0118,392,661
4897,2018-0118,391,288
4898,2018-0118,392,288
4899,2018-0118,391,390
4900,2018-0118,392,390
4901,2018-0118,391,539
4902,2018-0118,392,539
4903,2018-0118,391,661
4904,2018-0118,392,661
4905,2018-0119,391,391
4906,2018-0119,392,391
4907,2018-0119,391,391
4908,2018-0119,392,391
4909,2018-0120,393,392
4910,2018-0120,394,392
4911,2018-0120,393,392
4912,2018-0120,394,392
4913,2018-0121,393,393
4914,2018-0121,394,393
4915,2018-0121,393,467
4916,2018-0121,394,467
4917,2018-0121,393,495
4918,2018-0121,394,495
4919,2018-0121,393,393
4920,2018-0121,394,393
4921,2018-0121,393,467
4922,2018-0121,394,467
4923,2018-0121,393,495
4924,2018-0121,394,495
4925,2018-0122,395,171
4926,2018-0122,396,171
4927,2018-0122,395,195
4928,2018-0122,396,195
4929,2018-0122,395,327
4930,2018-0122,396,327
4931,2018-0122,395,340
4932,2018-0122,396,340
4933,2018-0122,395,394
4934,2018-0122,396,394
4935,2018-0122,395,463
4936,2018-0122,396,463
4937,2018-0122,395,618
4938,2018-0122,396,618
4939,2018-0122,395,634
4940,2018-0122,396,634
4941,2018-0122,395,171
4942,2018-0122,396,171
4943,2018-0122,395,195
4944,2018-0122,396,195
4945,2018-0122,395,327
4946,2018-0122,396,327
4947,2018-0122,395,340
4948,2018-0122,396,340
4949,2018-0122,395,394
4950,2018-0122,396,394
4951,2018-0122,395,463
4952,2018-0122,396,463
4953,2018-0122,395,618
4954,2018-0122,396,618
4955,2018-0122,395,634
4956,2018-0122,396,634
4957,2018-0123,395,100
4958,2018-0123,396,100
4959,2018-0123,395,189
4960,2018-0123,396,189
4961,2018-0123,395,313
4962,2018-0123,396,313
4963,2018-0123,395,344
4964,2018-0123,396,344
4965,2018-0123,395,395
4966,2018-0123,396,395
4967,2018-0123,395,417
4968,2018-0123,396,417
4969,2018-0123,395,447
4970,2018-0123,396,447
4971,2018-0123,395,450
4972,2018-0123,396,450
4973,2018-0123,395,487
4974,2018-0123,396,487
4975,2018-0123,395,517
4976,2018-0123,396,517
4977,2018-0123,395,525
4978,2018-0123,396,525
4979,2018-0123,395,100
4980,2018-0123,396,100
4981,2018-0123,395,189
4982,2018-0123,396,189
4983,2018-0123,395,313
4984,2018-0123,396,313
4985,2018-0123,395,344
4986,2018-0123,396,344
4987,2018-0123,395,395
4988,2018-0123,396,395
4989,2018-0123,395,417
4990,2018-0123,396,417
4991,2018-0123,395,447
4992,2018-0123,396,447
4993,2018-0123,395,450
4994,2018-0123,396,450
4995,2018-0123,395,487
4996,2018-0123,396,487
4997,2018-0123,395,517
4998,2018-0123,396,517
4999,2018-0123,395,525
5000,2018-0123,396,525
5001,2018-0124,397,281
5002,2018-0124,397,396
5003,2018-0124,397,458
5004,2018-0124,397,543
5005,2018-0125,398,28
5006,2018-0125,398,101
5007,2018-0125,398,397
5008,2018-0126,399,81
5009,2018-0126,399,87
5010,2018-0126,399,140
5011,2018-0126,399,266
5012,2018-0126,399,342
5013,2018-0126,399,361
5014,2018-0126,399,378
5015,2018-0126,399,398
5016,2018-0126,399,446
5017,2018-0126,399,587
5018,2018-0126,399,604
5019,2018-0126,399,641
5020,2018-0126,399,668
5021,2018-0126,399,697
5022,2018-0127,400,5
5023,2018-0127,400,69
5024,2018-0127,400,75
5025,2018-0127,400,96
5026,2018-0127,400,118
5027,2018-0127,400,132
5028,2018-0127,400,235
5029,2018-0127,400,399
5030,2018-0127,400,404
5031,2018-0127,400,490
5032,2018-0127,400,503
5033,2018-0127,400,535
5034,2018-0127,400,551
5035,2018-0128,401,400
5036,2018-0128,401,470
5037,2018-0128,401,401
5038,2018-0129,402,92
5039,2018-0129,402,167
5040,2018-0129,402,198
5041,2018-0129,402,305
5042,2018-0129,402,380
5043,2018-0129,402,402
5044,2018-0129,402,626
5045,2018-0130,403,34
5046,2018-0130,403,165
5047,2018-0130,403,341
5048,2018-0130,403,353
5049,2018-0130,403,359
5050,2018-0130,403,373
5051,2018-0130,403,403
5052,2018-0130,403,436
5053,2018-0130,403,451
5054,2018-0130,403,512
5055,2018-0130,403,530
5056,2018-0130,403,534
5057,2018-0130,403,561
5058,2018-0131,404,5
5059,2018-0131,404,69
5060,2018-0131,404,75
5061,2018-0131,404,96
5062,2018-0131,404,118
5063,2018-0131,404,132
5064,2018-0131,404,235
5065,2018-0131,404,399
5066,2018-0131,404,404
5067,2018-0131,404,490
5068,2018-0131,404,503
5069,2018-0131,404,535
5070,2018-0131,404,551
5071,2018-0132,405,292
5072,2018-0132,406,292
5073,2018-0132,407,292
5074,2018-0132,405,293
5075,2018-0132,406,293
5076,2018-0132,407,293
5077,2018-0132,405,301
5078,2018-0132,406,301
5079,2018-0132,407,301
5080,2018-0132,405,405
5081,2018-0132,406,405
5082,2018-0132,407,405
5083,2018-0132,405,292
5084,2018-0132,406,292
5085,2018-0132,407,292
5086,2018-0132,405,293
5087,2018-0132,406,293
5088,2018-0132,407,293
5089,2018-0132,405,301
5090,2018-0132,406,301
5091,2018-0132,407,301
5092,2018-0132,405,405
5093,2018-0132,406,405
5094,2018-0132,407,405
5095,2018-0132,405,292
5096,2018-0132,406,292
5097,2018-0132,407,292
5098,2018-0132,405,293
5099,2018-0132,406,293
5100,2018-0132,407,293
5101,2018-0132,405,301
5102,2018-0132,406,301
5103,2018-0132,407,301
5104,2018-0132,405,405
5105,2018-0132,406,405
5106,2018-0132,407,405
5107,2018-0133,405,83
5108,2018-0133,406,83
5109,2018-0133,407,83
5110,2018-0133,405,239
5111,2018-0133,406,239
5112,2018-0133,407,239
5113,2018-0133,405,246
5114,2018-0133,406,246
5115,2018-0133,407,246
5116,2018-0133,405,406
5117,2018-0133,406,406
5118,2018-0133,407,406
5119,2018-0133,405,479
5120,2018-0133,406,479
5121,2018-0133,407,479
5122,2018-0133,405,83
5123,2018-0133,406,83
5124,2018-0133,407,83
5125,2018-0133,405,239
5126,2018-0133,406,239
5127,2018-0133,407,239
5128,2018-0133,405,246
5129,2018-0133,406,246
5130,2018-0133,407,246
5131,2018-0133,405,406
5132,2018-0133,406,406
5133,2018-0133,407,406
5134,2018-0133,405,479
5135,2018-0133,406,479
5136,2018-0133,407,479
5137,2018-0133,405,83
5138,2018-0133,406,83
5139,2018-0133,407,83
5140,2018-0133,405,239
5141,2018-0133,406,239
5142,2018-0133,407,239
5143,2018-0133,405,246
5144,2018-0133,406,246
5145,2018-0133,407,246
5146,2018-0133,405,406
5147,2018-0133,406,406
5148,2018-0133,407,406
5149,2018-0133,405,479
5150,2018-0133,406,479
5151,2018-0133,407,479
5152,2018-0134,405,223
5153,2018-0134,406,223
5154,2018-0134,407,223
5155,2018-0134,405,257
5156,2018-0134,406,257
5157,2018-0134,407,257
5158,2018-0134,405,407
5159,2018-0134,406,407
5160,2018-0134,407,407
5161,2018-0134,405,223
5162,2018-0134,406,223
5163,2018-0134,407,223
5164,2018-0134,405,257
5165,2018-0134,406,257
5166,2018-0134,407,257
5167,2018-0134,405,407
5168,2018-0134,406,407
5169,2018-0134,407,407
5170,2018-0134,405,223
5171,2018-0134,406,223
5172,2018-0134,407,223
5173,2018-0134,405,257
5174,2018-0134,406,257
5175,2018-0134,407,257
5176,2018-0134,405,407
5177,2018-0134,406,407
5178,2018-0134,407,407
5179,2018-0135,408,70
5180,2018-0135,409,70
5181,2018-0135,410,70
5182,2018-0135,408,176
5183,2018-0135,409,176
5184,2018-0135,410,176
5185,2018-0135,408,188
5186,2018-0135,409,188
5187,2018-0135,410,188
5188,2018-0135,408,360
5189,2018-0135,409,360
5190,2018-0135,410,360
5191,2018-0135,408,408
5192,2018-0135,409,408
5193,2018-0135,410,408
5194,2018-0135,408,549
5195,2018-0135,409,549
5196,2018-0135,410,549
5197,2018-0135,408,70
5198,2018-0135,409,70
5199,2018-0135,410,70
5200,2018-0135,408,176
5201,2018-0135,409,176
5202,2018-0135,410,176
5203,2018-0135,408,188
5204,2018-0135,409,188
5205,2018-0135,410,188
5206,2018-0135,408,360
5207,2018-0135,409,360
5208,2018-0135,410,360
5209,2018-0135,408,408
5210,2018-0135,409,408
5211,2018-0135,410,408
5212,2018-0135,408,549
5213,2018-0135,409,549
5214,2018-0135,410,549
5215,2018-0135,408,70
5216,2018-0135,409,70
5217,2018-0135,410,70
5218,2018-0135,408,176
5219,2018-0135,409,176
5220,2018-0135,410,176
5221,2018-0135,408,188
5222,2018-0135,409,188
5223,2018-0135,410,188
5224,2018-0135,408,360
5225,2018-0135,409,360
5226,2018-0135,410,360
5227,2018-0135,408,408
5228,2018-0135,409,408
5229,2018-0135,410,408
5230,2018-0135,408,549
5231,2018-0135,409,549
5232,2018-0135,410,549
5233,2018-0136,408,64
5234,2018-0136,409,64
5235,2018-0136,410,64
5236,2018-0136,408,409
5237,2018-0136,409,409
5238,2018-0136,410,409
5239,2018-0136,408,64
5240,2018-0136,409,64
5241,2018-0136,410,64
5242,2018-0136,408,409
5243,2018-0136,409,409
5244,2018-0136,410,409
5245,2018-0136,408,64
5246,2018-0136,409,64
5247,2018-0136,410,64
5248,2018-0136,408,409
5249,2018-0136,409,409
5250,2018-0136,410,409
5251,2018-0137,408,7
5252,2018-0137,409,7
5253,2018-0137,410,7
5254,2018-0137,408,410
5255,2018-0137,409,410
5256,2018-0137,410,410
5257,2018-0137,408,7
5258,2018-0137,409,7
5259,2018-0137,410,7
5260,2018-0137,408,410
5261,2018-0137,409,410
5262,2018-0137,410,410
5263,2018-0137,408,7
5264,2018-0137,409,7
5265,2018-0137,410,7
5266,2018-0137,408,410
5267,2018-0137,409,410
5268,2018-0137,410,410
5269,2018-0138,411,411
5270,2018-0139,412,412
5271,2018-0139,413,412
5272,2018-0139,414,412
5273,2018-0139,412,412
5274,2018-0139,413,412
5275,2018-0139,414,412
5276,2018-0139,412,412
5277,2018-0139,413,412
5278,2018-0139,414,412
5279,2018-0140,412,413
5280,2018-0140,413,413
5281,2018-0140,414,413
5282,2018-0140,412,413
5283,2018-0140,413,413
5284,2018-0140,414,413
5285,2018-0140,412,413
5286,2018-0140,413,413
5287,2018-0140,414,413
5288,2018-0141,412,62
5289,2018-0141,413,62
5290,2018-0141,414,62
5291,2018-0141,412,358
5292,2018-0141,413,358
5293,2018-0141,414,358
5294,2018-0141,412,414
5295,2018-0141,413,414
5296,2018-0141,414,414
5297,2018-0141,412,642
5298,2018-0141,413,642
5299,2018-0141,414,642
5300,2018-0141,412,688
5301,2018-0141,413,688
5302,2018-0141,414,688
5303,2018-0141,412,62
5304,2018-0141,413,62
5305,2018-0141,414,62
5306,2018-0141,412,358
5307,2018-0141,413,358
5308,2018-0141,414,358
5309,2018-0141,412,414
5310,2018-0141,413,414
5311,2018-0141,414,414
5312,2018-0141,412,642
5313,2018-0141,413,642
5314,2018-0141,414,642
5315,2018-0141,412,688
5316,2018-0141,413,688
5317,2018-0141,414,688
5318,2018-0141,412,62
5319,2018-0141,413,62
5320,2018-0141,414,62
5321,2018-0141,412,358
5322,2018-0141,413,358
5323,2018-0141,414,358
5324,2018-0141,412,414
5325,2018-0141,413,414
5326,2018-0141,414,414
5327,2018-0141,412,642
5328,2018-0141,413,642
5329,2018-0141,414,642
5330,2018-0141,412,688
5331,2018-0141,413,688
5332,2018-0141,414,688
5333,2018-0142,415,157
5334,2018-0142,415,415
5335,2018-0143,416,9
5336,2018-0143,416,230
5337,2018-0143,416,376
5338,2018-0143,416,416
5339,2018-0143,416,434
5340,2018-0143,416,489
5341,2018-0143,416,617
5342,2018-0143,416,646
5343,2018-0143,416,679
5344,2019-0001,417,100
5345,2019-0001,417,189
5346,2019-0001,417,313
5347,2019-0001,417,344
5348,2019-0001,417,395
5349,2019-0001,417,417
5350,2019-0001,417,447
5351,2019-0001,417,450
5352,2019-0001,417,487
5353,2019-0001,417,517
5354,2019-0001,417,525
5355,2019-0002,418,141
5356,2019-0002,418,175
5357,2019-0002,418,186
5358,2019-0002,418,265
5359,2019-0002,418,365
5360,2019-0002,418,418
5361,2019-0002,418,441
5362,2019-0002,418,466
5363,2019-0002,418,553
5364,2019-0002,418,681
5365,2019-0002,418,685
5366,2019-0003,419,51
5367,2019-0003,419,63
5368,2019-0003,419,117
5369,2019-0003,419,134
5370,2019-0003,419,145
5371,2019-0003,419,241
5372,2019-0003,419,242
5373,2019-0003,419,363
5374,2019-0003,419,386
5375,2019-0003,419,419
5376,2019-0003,419,438
5377,2019-0003,419,526
5378,2019-0004,420,420
5379,2019-0004,420,589
5380,2019-0005,421,86
5381,2019-0005,421,122
5382,2019-0005,421,143
5383,2019-0005,421,163
5384,2019-0005,421,323
5385,2019-0005,421,421
5386,2019-0005,421,437
5387,2019-0005,421,486
5388,2019-0005,421,565
5389,2019-0006,422,422
5390,2019-0007,423,68
5391,2019-0007,423,107
5392,2019-0007,423,180
5393,2019-0007,423,335
5394,2019-0007,423,423
5395,2019-0007,423,484
5396,2019-0007,423,491
5397,2019-0008,424,114
5398,2019-0008,424,424
5399,2019-0009,425,16
5400,2019-0009,425,25
5401,2019-0009,425,229
5402,2019-0009,425,425
5403,2019-0009,425,440
5404,2019-0009,425,453
5405,2019-0009,425,562
5406,2019-0010,426,148
5407,2019-0010,426,208
5408,2019-0010,426,258
5409,2019-0010,426,282
5410,2019-0010,426,349
5411,2019-0010,426,426
5412,2019-0010,426,428
5413,2019-0010,426,443
5414,2019-0010,426,488
5415,2019-0010,426,537
5416,2019-0010,426,545
5417,2019-0010,426,613
5418,2019-0010,426,629
5419,2019-0010,426,680
5420,2019-0010,426,13
5421,2019-0010,426,15
5422,2019-0010,426,427
5423,2019-0010,426,667
5424,2019-0011,427,148
5425,2019-0011,427,208
5426,2019-0011,427,258
5427,2019-0011,427,282
5428,2019-0011,427,349
5429,2019-0011,427,426
5430,2019-0011,427,428
5431,2019-0011,427,443
5432,2019-0011,427,488
5433,2019-0011,427,537
5434,2019-0011,427,545
5435,2019-0011,427,613
5436,2019-0011,427,629
5437,2019-0011,427,680
5438,2019-0012,428,285
5439,2019-0012,428,300
5440,2019-0012,428,429
5441,2019-0012,428,492
