HechoVictimaID,ID_HECHO,FechaID,VictimaID,ROL,SEXO,EDAD,FECHA_FALLECIMIENTO,FECHA,AAAA,MM,DD,HORA,HH
217,2016-0021,15,425,CONDUCTOR,MASCULINO,34.0,2019-01-31,2016-02-17,2016,2,17,0 days 16:00:00,16
218,2016-0021,16,425,CONDUCTOR,MASCULINO,34.0,2019-01-31,2016-02-17,2016,2,17,0 days 23:35:00,23
219,2016-0021,14,440,CONDUCTOR,MASCULINO,34.0,2019-03-16,2016-02-17,2016,2,17,0 days 09:30:00,9
220,2016-0021,15,440,CONDUCTOR,MASCULINO,34.0,2019-03-16,2016-02-17,2016,2,17,0 days 16:00:00,16
221,2016-0021,16,440,CONDUCTOR,MASCULINO,34.0,2019-03-16,2016-02-17,2016,2,17,0 days 23:35:00,23
222,2016-0021,14,453,CONDUCTOR,MASCULINO,34.0,2019-05-02,2016-02-17,2016,2,17,0 days 09:30:00,9
223,2016-0021,15,453,CONDUCTOR,MASCULINO,34.0,2019-05-02,2016-02-17,2016,2,17,0 days 16:00:00,16
224,2016-0021,16,453,CONDUCTOR,MASCULINO,34.0,2019-05-02,2016-02-17,2016,2,17,0 days 23:35:00,23
225,2016-0021,14,562,CONDUCTOR,MASCULINO,34.0,2020-09-28,2016-02-17,2016,2,17,0 days 09:30:00,9
226,2016-0021,15,562,CONDUCTOR,MASCULINO,34.0,2020-09-28,2016-02-17,2016,2,17,0 days 16:00:00,16
227,2016-0021,16,562,CONDUCTOR,MASCULINO,34.0,2020-09-28,2016-02-17,2016,2,17,0 days 23:35:00,23
228,2016-0021,14,16,CONDUCTOR,MASCULINO,34.0,2016-02-17,2016-02-17,2016,2,17,0 days 09:30:00,9
229,2016-0021,15,16,CONDUCTOR,MASCULINO,34.0,2016-02-17,2016-02-17,2016,2,17,0 days 16:00:00,16
230,2016-0021,16,16,CONDUCTOR,MASCULINO,34.0,2016-02-17,2016-02-17,2016,2,17,0 days 23:35:00,23
231,2016-0021,14,25,CONDUCTOR,MASCULINO,34.0,2016-03-13,2016-02-17,2016,2,17,0 days 09:30:00,9
232,2016-0021,15,25,CONDUCTOR,MASCULINO,34.0,2016-03-13,2016-02-17,2016,2,17,0 days 16:00:00,16
233,2016-0021,16,25,CONDUCTOR,MASCULINO,34.0,2016-03-13,2016-02-17,2016,2,17,0 days 23:35:00,23
234,2016-0021,14,229,CONDUCTOR,MASCULINO,34.0,,2016-02-17,2016,2,17,0 days 09:30:00,9
235,2016-0021,15,229,CONDUCTOR,MASCULINO,34.0,,2016-02-17,2016,2,17,0 days 16:00:00,16
236,2016-0021,16,229,CONDUCTOR,MASCULINO,34.0,,2016-02-17,2016,2,17,0 days 23:35:00,23
237,2016-0021,14,425,CONDUCTOR,MASCULINO,34.0,2019-01-31,2016-02-17,2016,2,17,0 days 09:30:00,9
238,2016-0021,15,425,CONDUCTOR,MASCULINO,34.0,2019-01-31,2016-02-17,2016,2,17,0 days 16:00:00,16
239,2016-0021,16,425,CONDUCTOR,MASCULINO,34.0,2019-01-31,2016-02-17,2016,2,17,0 days 23:35:00,23
240,2016-0021,14,440,CONDUCTOR,MASCULINO,34.0,2019-03-16,2016-02-17,2016,2,17,0 days 09:30:00,9
241,2016-0021,15,440,CONDUCTOR,MASCULINO,34.0,2019-03-16,2016-02-17,2016,2,17,0 days 16:00:00,16
242,2016-0021,16,440,CONDUCTOR,MASCULINO,34.0,2019-03-16,2016-02-17,2016,2,17,0 days 23:35:00,23
243,2016-0021,14,453,CONDUCTOR,MASCULINO,34.0,2019-05-02,2016-02-17,2016,2,17,0 days 09:30:00,9
244,2016-0021,15,453,CONDUCTOR,MASCULINO,34.0,2019-05-02,2016-02-17,2016,2,17,0 days 16:00:00,16
245,2016-0021,16,453,CONDUCTOR,MASCULINO,34.0,2019-05-02,2016-02-17,2016,2,17,0 days 23:35:00,23
246,2016-0021,14,562,CONDUCTOR,MASCULINO,34.0,2020-09-28,2016-02-17,2016,2,17,0 days 09:30:00,9
247,2016-0021,15,562,CONDUCTOR,MASCULINO,34.0,2020-09-28,2016-02-17,2016,2,17,0 days 16:00:00,16
248,2016-0021,16,562,CONDUCTOR,MASCULINO,34.0,2020-09-28,2016-02-17,2016,2,17,0 days 23:35:00,23
249,2016-0022,17,17,PASAJERO_ACOMPAÑANTE,MASCULINO,41.0,,2016-02-21,2016,2,21,0 days 06:00:00,6
250,2016-0022,17,112,PASAJERO_ACOMPAÑANTE,MASCULINO,41.0,2016-11-18,2016-02-21,2016,2,21,0 days 06:00:00,6
251,2016-0025,18,18,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,2016-02-28,2016-02-28,2016,2,28,0 days 04:50:00,4
252,2016-0025,19,18,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,2016-02-28,2016-02-28,2016,2,28,0 days 07:30:00,7
253,2016-0025,20,18,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,2016-02-28,2016-02-28,2016,2,28,0 days 09:35:00,9
254,2016-0025,18,20,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,,2016-02-28,2016,2,28,0 days 04:50:00,4
255,2016-0025,19,20,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,,2016-02-28,2016,2,28,0 days 07:30:00,7
256,2016-0025,20,20,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,,2016-02-28,2016,2,28,0 days 09:35:00,9
257,2016-0025,18,18,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,2016-02-28,2016-02-28,2016,2,28,0 days 04:50:00,4
258,2016-0025,19,18,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,2016-02-28,2016-02-28,2016,2,28,0 days 07:30:00,7
259,2016-0025,20,18,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,2016-02-28,2016-02-28,2016,2,28,0 days 09:35:00,9
260,2016-0025,18,20,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,,2016-02-28,2016,2,28,0 days 04:50:00,4
261,2016-0025,19,20,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,,2016-02-28,2016,2,28,0 days 07:30:00,7
262,2016-0025,20,20,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,,2016-02-28,2016,2,28,0 days 09:35:00,9
263,2016-0025,18,18,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,2016-02-28,2016-02-28,2016,2,28,0 days 04:50:00,4
264,2016-0025,19,18,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,2016-02-28,2016-02-28,2016,2,28,0 days 07:30:00,7
265,2016-0025,20,18,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,2016-02-28,2016-02-28,2016,2,28,0 days 09:35:00,9
266,2016-0025,18,20,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,,2016-02-28,2016,2,28,0 days 04:50:00,4
267,2016-0025,19,20,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,,2016-02-28,2016,2,28,0 days 07:30:00,7
268,2016-0025,20,20,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,,2016-02-28,2016,2,28,0 days 09:35:00,9
269,2016-0026,18,3,CONDUCTOR,MASCULINO,30.0,2016-01-03,2016-02-28,2016,2,28,0 days 04:50:00,4
270,2016-0026,19,3,CONDUCTOR,MASCULINO,30.0,2016-01-03,2016-02-28,2016,2,28,0 days 07:30:00,7
271,2016-0026,20,3,CONDUCTOR,MASCULINO,30.0,2016-01-03,2016-02-28,2016,2,28,0 days 09:35:00,9
272,2016-0026,18,6,CONDUCTOR,MASCULINO,30.0,2016-01-24,2016-02-28,2016,2,28,0 days 04:50:00,4
273,2016-0026,19,6,CONDUCTOR,MASCULINO,30.0,2016-01-24,2016-02-28,2016,2,28,0 days 07:30:00,7
274,2016-0026,20,6,CONDUCTOR,MASCULINO,30.0,2016-01-24,2016-02-28,2016,2,28,0 days 09:35:00,9
275,2016-0026,18,19,CONDUCTOR,MASCULINO,30.0,2016-03-04,2016-02-28,2016,2,28,0 days 04:50:00,4
276,2016-0026,19,19,CONDUCTOR,MASCULINO,30.0,2016-03-04,2016-02-28,2016,2,28,0 days 07:30:00,7
277,2016-0026,20,19,CONDUCTOR,MASCULINO,30.0,2016-03-04,2016-02-28,2016,2,28,0 days 09:35:00,9
278,2016-0026,18,41,CONDUCTOR,MASCULINO,30.0,2016-04-25,2016-02-28,2016,2,28,0 days 04:50:00,4
279,2016-0026,19,41,CONDUCTOR,MASCULINO,30.0,2016-04-25,2016-02-28,2016,2,28,0 days 07:30:00,7
280,2016-0026,20,41,CONDUCTOR,MASCULINO,30.0,2016-04-25,2016-02-28,2016,2,28,0 days 09:35:00,9
281,2016-0026,18,50,CONDUCTOR,MASCULINO,30.0,2016-05-23,2016-02-28,2016,2,28,0 days 04:50:00,4
282,2016-0026,19,50,CONDUCTOR,MASCULINO,30.0,2016-05-23,2016-02-28,2016,2,28,0 days 07:30:00,7
283,2016-0026,20,50,CONDUCTOR,MASCULINO,30.0,2016-05-23,2016-02-28,2016,2,28,0 days 09:35:00,9
284,2016-0026,18,55,CONDUCTOR,MASCULINO,30.0,,2016-02-28,2016,2,28,0 days 04:50:00,4
285,2016-0026,19,55,CONDUCTOR,MASCULINO,30.0,,2016-02-28,2016,2,28,0 days 07:30:00,7
286,2016-0026,20,55,CONDUCTOR,MASCULINO,30.0,,2016-02-28,2016,2,28,0 days 09:35:00,9
287,2016-0026,18,85,CONDUCTOR,MASCULINO,30.0,2016-09-02,2016-02-28,2016,2,28,0 days 04:50:00,4
288,2016-0026,19,85,CONDUCTOR,MASCULINO,30.0,2016-09-02,2016-02-28,2016,2,28,0 days 07:30:00,7
289,2016-0026,20,85,CONDUCTOR,MASCULINO,30.0,2016-09-02,2016-02-28,2016,2,28,0 days 09:35:00,9
290,2016-0026,18,136,CONDUCTOR,MASCULINO,30.0,2017-01-24,2016-02-28,2016,2,28,0 days 04:50:00,4
291,2016-0026,19,136,CONDUCTOR,MASCULINO,30.0,2017-01-24,2016-02-28,2016,2,28,0 days 07:30:00,7
292,2016-0026,20,136,CONDUCTOR,MASCULINO,30.0,2017-01-24,2016-02-28,2016,2,28,0 days 09:35:00,9
293,2016-0026,18,142,CONDUCTOR,MASCULINO,30.0,2017-02-09,2016-02-28,2016,2,28,0 days 04:50:00,4
294,2016-0026,19,142,CONDUCTOR,MASCULINO,30.0,2017-02-09,2016-02-28,2016,2,28,0 days 07:30:00,7
295,2016-0026,20,142,CONDUCTOR,MASCULINO,30.0,2017-02-09,2016-02-28,2016,2,28,0 days 09:35:00,9
296,2016-0026,18,261,CONDUCTOR,MASCULINO,30.0,2017-12-12,2016-02-28,2016,2,28,0 days 04:50:00,4
297,2016-0026,19,261,CONDUCTOR,MASCULINO,30.0,2017-12-12,2016-02-28,2016,2,28,0 days 07:30:00,7
298,2016-0026,20,261,CONDUCTOR,MASCULINO,30.0,2017-12-12,2016-02-28,2016,2,28,0 days 09:35:00,9
299,2016-0026,18,334,CONDUCTOR,MASCULINO,30.0,2018-06-25,2016-02-28,2016,2,28,0 days 04:50:00,4
300,2016-0026,19,334,CONDUCTOR,MASCULINO,30.0,2018-06-25,2016-02-28,2016,2,28,0 days 07:30:00,7
301,2016-0026,20,334,CONDUCTOR,MASCULINO,30.0,2018-06-25,2016-02-28,2016,2,28,0 days 09:35:00,9
302,2016-0026,18,356,CONDUCTOR,MASCULINO,30.0,2018-08-03,2016-02-28,2016,2,28,0 days 04:50:00,4
303,2016-0026,19,356,CONDUCTOR,MASCULINO,30.0,2018-08-03,2016-02-28,2016,2,28,0 days 07:30:00,7
304,2016-0026,20,356,CONDUCTOR,MASCULINO,30.0,2018-08-03,2016-02-28,2016,2,28,0 days 09:35:00,9
305,2016-0026,18,389,CONDUCTOR,MASCULINO,30.0,2018-11-08,2016-02-28,2016,2,28,0 days 04:50:00,4
306,2016-0026,19,389,CONDUCTOR,MASCULINO,30.0,2018-11-08,2016-02-28,2016,2,28,0 days 07:30:00,7
307,2016-0026,20,389,CONDUCTOR,MASCULINO,30.0,2018-11-08,2016-02-28,2016,2,28,0 days 09:35:00,9
308,2016-0026,18,476,CONDUCTOR,MASCULINO,30.0,2019-07-13,2016-02-28,2016,2,28,0 days 04:50:00,4
309,2016-0026,19,476,CONDUCTOR,MASCULINO,30.0,2019-07-13,2016-02-28,2016,2,28,0 days 07:30:00,7
310,2016-0026,20,476,CONDUCTOR,MASCULINO,30.0,2019-07-13,2016-02-28,2016,2,28,0 days 09:35:00,9
311,2016-0026,18,620,CONDUCTOR,MASCULINO,30.0,2021-02-21,2016-02-28,2016,2,28,0 days 04:50:00,4
312,2016-0026,19,620,CONDUCTOR,MASCULINO,30.0,2021-02-21,2016-02-28,2016,2,28,0 days 07:30:00,7
313,2016-0026,20,620,CONDUCTOR,MASCULINO,30.0,2021-02-21,2016-02-28,2016,2,28,0 days 09:35:00,9
314,2016-0026,18,684,CONDUCTOR,MASCULINO,30.0,2021-11-09,2016-02-28,2016,2,28,0 days 04:50:00,4
315,2016-0026,19,684,CONDUCTOR,MASCULINO,30.0,2021-11-09,2016-02-28,2016,2,28,0 days 07:30:00,7
316,2016-0026,20,684,CONDUCTOR,MASCULINO,30.0,2021-11-09,2016-02-28,2016,2,28,0 days 09:35:00,9
317,2016-0026,18,3,CONDUCTOR,MASCULINO,30.0,2016-01-03,2016-02-28,2016,2,28,0 days 04:50:00,4
318,2016-0026,19,3,CONDUCTOR,MASCULINO,30.0,2016-01-03,2016-02-28,2016,2,28,0 days 07:30:00,7
319,2016-0026,20,3,CONDUCTOR,MASCULINO,30.0,2016-01-03,2016-02-28,2016,2,28,0 days 09:35:00,9
320,2016-0026,18,6,CONDUCTOR,MASCULINO,30.0,2016-01-24,2016-02-28,2016,2,28,0 days 04:50:00,4
321,2016-0026,19,6,CONDUCTOR,MASCULINO,30.0,2016-01-24,2016-02-28,2016,2,28,0 days 07:30:00,7
322,2016-0026,20,6,CONDUCTOR,MASCULINO,30.0,2016-01-24,2016-02-28,2016,2,28,0 days 09:35:00,9
323,2016-0026,18,19,CONDUCTOR,MASCULINO,30.0,2016-03-04,2016-02-28,2016,2,28,0 days 04:50:00,4
324,2016-0026,19,19,CONDUCTOR,MASCULINO,30.0,2016-03-04,2016-02-28,2016,2,28,0 days 07:30:00,7
325,2016-0026,20,19,CONDUCTOR,MASCULINO,30.0,2016-03-04,2016-02-28,2016,2,28,0 days 09:35:00,9
326,2016-0026,18,41,CONDUCTOR,MASCULINO,30.0,2016-04-25,2016-02-28,2016,2,28,0 days 04:50:00,4
327,2016-0026,19,41,CONDUCTOR,MASCULINO,30.0,2016-04-25,2016-02-28,2016,2,28,0 days 07:30:00,7
328,2016-0026,20,41,CONDUCTOR,MASCULINO,30.0,2016-04-25,2016-02-28,2016,2,28,0 days 09:35:00,9
329,2016-0026,18,50,CONDUCTOR,MASCULINO,30.0,2016-05-23,2016-02-28,2016,2,28,0 days 04:50:00,4
330,2016-0026,19,50,CONDUCTOR,MASCULINO,30.0,2016-05-23,2016-02-28,2016,2,28,0 days 07:30:00,7
331,2016-0026,20,50,CONDUCTOR,MASCULINO,30.0,2016-05-23,2016-02-28,2016,2,28,0 days 09:35:00,9
332,2016-0026,18,55,CONDUCTOR,MASCULINO,30.0,,2016-02-28,2016,2,28,0 days 04:50:00,4
333,2016-0026,19,55,CONDUCTOR,MASCULINO,30.0,,2016-02-28,2016,2,28,0 days 07:30:00,7
334,2016-0026,20,55,CONDUCTOR,MASCULINO,30.0,,2016-02-28,2016,2,28,0 days 09:35:00,9
335,2016-0026,18,85,CONDUCTOR,MASCULINO,30.0,2016-09-02,2016-02-28,2016,2,28,0 days 04:50:00,4
336,2016-0026,19,85,CONDUCTOR,MASCULINO,30.0,2016-09-02,2016-02-28,2016,2,28,0 days 07:30:00,7
337,2016-0026,20,85,CONDUCTOR,MASCULINO,30.0,2016-09-02,2016-02-28,2016,2,28,0 days 09:35:00,9
338,2016-0026,18,136,CONDUCTOR,MASCULINO,30.0,2017-01-24,2016-02-28,2016,2,28,0 days 04:50:00,4
339,2016-0026,19,136,CONDUCTOR,MASCULINO,30.0,2017-01-24,2016-02-28,2016,2,28,0 days 07:30:00,7
340,2016-0026,20,136,CONDUCTOR,MASCULINO,30.0,2017-01-24,2016-02-28,2016,2,28,0 days 09:35:00,9
341,2016-0026,18,142,CONDUCTOR,MASCULINO,30.0,2017-02-09,2016-02-28,2016,2,28,0 days 04:50:00,4
342,2016-0026,19,142,CONDUCTOR,MASCULINO,30.0,2017-02-09,2016-02-28,2016,2,28,0 days 07:30:00,7
343,2016-0026,20,142,CONDUCTOR,MASCULINO,30.0,2017-02-09,2016-02-28,2016,2,28,0 days 09:35:00,9
344,2016-0026,18,261,CONDUCTOR,MASCULINO,30.0,2017-12-12,2016-02-28,2016,2,28,0 days 04:50:00,4
345,2016-0026,19,261,CONDUCTOR,MASCULINO,30.0,2017-12-12,2016-02-28,2016,2,28,0 days 07:30:00,7
346,2016-0026,20,261,CONDUCTOR,MASCULINO,30.0,2017-12-12,2016-02-28,2016,2,28,0 days 09:35:00,9
347,2016-0026,18,334,CONDUCTOR,MASCULINO,30.0,2018-06-25,2016-02-28,2016,2,28,0 days 04:50:00,4
348,2016-0026,19,334,CONDUCTOR,MASCULINO,30.0,2018-06-25,2016-02-28,2016,2,28,0 days 07:30:00,7
349,2016-0026,20,334,CONDUCTOR,MASCULINO,30.0,2018-06-25,2016-02-28,2016,2,28,0 days 09:35:00,9
350,2016-0026,18,356,CONDUCTOR,MASCULINO,30.0,2018-08-03,2016-02-28,2016,2,28,0 days 04:50:00,4
351,2016-0026,19,356,CONDUCTOR,MASCULINO,30.0,2018-08-03,2016-02-28,2016,2,28,0 days 07:30:00,7
352,2016-0026,20,356,CONDUCTOR,MASCULINO,30.0,2018-08-03,2016-02-28,2016,2,28,0 days 09:35:00,9
353,2016-0026,18,389,CONDUCTOR,MASCULINO,30.0,2018-11-08,2016-02-28,2016,2,28,0 days 04:50:00,4
354,2016-0026,19,389,CONDUCTOR,MASCULINO,30.0,2018-11-08,2016-02-28,2016,2,28,0 days 07:30:00,7
355,2016-0026,20,389,CONDUCTOR,MASCULINO,30.0,2018-11-08,2016-02-28,2016,2,28,0 days 09:35:00,9
356,2016-0026,18,476,CONDUCTOR,MASCULINO,30.0,2019-07-13,2016-02-28,2016,2,28,0 days 04:50:00,4
357,2016-0026,19,476,CONDUCTOR,MASCULINO,30.0,2019-07-13,2016-02-28,2016,2,28,0 days 07:30:00,7
358,2016-0026,20,476,CONDUCTOR,MASCULINO,30.0,2019-07-13,2016-02-28,2016,2,28,0 days 09:35:00,9
359,2016-0026,18,620,CONDUCTOR,MASCULINO,30.0,2021-02-21,2016-02-28,2016,2,28,0 days 04:50:00,4
360,2016-0026,19,620,CONDUCTOR,MASCULINO,30.0,2021-02-21,2016-02-28,2016,2,28,0 days 07:30:00,7
361,2016-0026,20,620,CONDUCTOR,MASCULINO,30.0,2021-02-21,2016-02-28,2016,2,28,0 days 09:35:00,9
362,2016-0026,18,684,CONDUCTOR,MASCULINO,30.0,2021-11-09,2016-02-28,2016,2,28,0 days 04:50:00,4
363,2016-0026,19,684,CONDUCTOR,MASCULINO,30.0,2021-11-09,2016-02-28,2016,2,28,0 days 07:30:00,7
364,2016-0026,20,684,CONDUCTOR,MASCULINO,30.0,2021-11-09,2016-02-28,2016,2,28,0 days 09:35:00,9
365,2016-0026,18,3,CONDUCTOR,MASCULINO,30.0,2016-01-03,2016-02-28,2016,2,28,0 days 04:50:00,4
366,2016-0026,19,3,CONDUCTOR,MASCULINO,30.0,2016-01-03,2016-02-28,2016,2,28,0 days 07:30:00,7
367,2016-0026,20,3,CONDUCTOR,MASCULINO,30.0,2016-01-03,2016-02-28,2016,2,28,0 days 09:35:00,9
368,2016-0026,18,6,CONDUCTOR,MASCULINO,30.0,2016-01-24,2016-02-28,2016,2,28,0 days 04:50:00,4
369,2016-0026,19,6,CONDUCTOR,MASCULINO,30.0,2016-01-24,2016-02-28,2016,2,28,0 days 07:30:00,7
370,2016-0026,20,6,CONDUCTOR,MASCULINO,30.0,2016-01-24,2016-02-28,2016,2,28,0 days 09:35:00,9
371,2016-0026,18,19,CONDUCTOR,MASCULINO,30.0,2016-03-04,2016-02-28,2016,2,28,0 days 04:50:00,4
372,2016-0026,19,19,CONDUCTOR,MASCULINO,30.0,2016-03-04,2016-02-28,2016,2,28,0 days 07:30:00,7
373,2016-0026,20,19,CONDUCTOR,MASCULINO,30.0,2016-03-04,2016-02-28,2016,2,28,0 days 09:35:00,9
374,2016-0026,18,41,CONDUCTOR,MASCULINO,30.0,2016-04-25,2016-02-28,2016,2,28,0 days 04:50:00,4
375,2016-0026,19,41,CONDUCTOR,MASCULINO,30.0,2016-04-25,2016-02-28,2016,2,28,0 days 07:30:00,7
376,2016-0026,20,41,CONDUCTOR,MASCULINO,30.0,2016-04-25,2016-02-28,2016,2,28,0 days 09:35:00,9
377,2016-0026,18,50,CONDUCTOR,MASCULINO,30.0,2016-05-23,2016-02-28,2016,2,28,0 days 04:50:00,4
378,2016-0026,19,50,CONDUCTOR,MASCULINO,30.0,2016-05-23,2016-02-28,2016,2,28,0 days 07:30:00,7
379,2016-0026,20,50,CONDUCTOR,MASCULINO,30.0,2016-05-23,2016-02-28,2016,2,28,0 days 09:35:00,9
380,2016-0026,18,55,CONDUCTOR,MASCULINO,30.0,,2016-02-28,2016,2,28,0 days 04:50:00,4
381,2016-0026,19,55,CONDUCTOR,MASCULINO,30.0,,2016-02-28,2016,2,28,0 days 07:30:00,7
382,2016-0026,20,55,CONDUCTOR,MASCULINO,30.0,,2016-02-28,2016,2,28,0 days 09:35:00,9
383,2016-0026,18,85,CONDUCTOR,MASCULINO,30.0,2016-09-02,2016-02-28,2016,2,28,0 days 04:50:00,4
384,2016-0026,19,85,CONDUCTOR,MASCULINO,30.0,2016-09-02,2016-02-28,2016,2,28,0 days 07:30:00,7
385,2016-0026,20,85,CONDUCTOR,MASCULINO,30.0,2016-09-02,2016-02-28,2016,2,28,0 days 09:35:00,9
386,2016-0026,18,136,CONDUCTOR,MASCULINO,30.0,2017-01-24,2016-02-28,2016,2,28,0 days 04:50:00,4
387,2016-0026,19,136,CONDUCTOR,MASCULINO,30.0,2017-01-24,2016-02-28,2016,2,28,0 days 07:30:00,7
388,2016-0026,20,136,CONDUCTOR,MASCULINO,30.0,2017-01-24,2016-02-28,2016,2,28,0 days 09:35:00,9
389,2016-0026,18,142,CONDUCTOR,MASCULINO,30.0,2017-02-09,2016-02-28,2016,2,28,0 days 04:50:00,4
390,2016-0026,19,142,CONDUCTOR,MASCULINO,30.0,2017-02-09,2016-02-28,2016,2,28,0 days 07:30:00,7
391,2016-0026,20,142,CONDUCTOR,MASCULINO,30.0,2017-02-09,2016-02-28,2016,2,28,0 days 09:35:00,9
392,2016-0026,18,261,CONDUCTOR,MASCULINO,30.0,2017-12-12,2016-02-28,2016,2,28,0 days 04:50:00,4
393,2016-0026,19,261,CONDUCTOR,MASCULINO,30.0,2017-12-12,2016-02-28,2016,2,28,0 days 07:30:00,7
394,2016-0026,20,261,CONDUCTOR,MASCULINO,30.0,2017-12-12,2016-02-28,2016,2,28,0 days 09:35:00,9
395,2016-0026,18,334,CONDUCTOR,MASCULINO,30.0,2018-06-25,2016-02-28,2016,2,28,0 days 04:50:00,4
396,2016-0026,19,334,CONDUCTOR,MASCULINO,30.0,2018-06-25,2016-02-28,2016,2,28,0 days 07:30:00,7
397,2016-0026,20,334,CONDUCTOR,MASCULINO,30.0,2018-06-25,2016-02-28,2016,2,28,0 days 09:35:00,9
398,2016-0026,18,356,CONDUCTOR,MASCULINO,30.0,2018-08-03,2016-02-28,2016,2,28,0 days 04:50:00,4
399,2016-0026,19,356,CONDUCTOR,MASCULINO,30.0,2018-08-03,2016-02-28,2016,2,28,0 days 07:30:00,7
400,2016-0026,20,356,CONDUCTOR,MASCULINO,30.0,2018-08-03,2016-02-28,2016,2,28,0 days 09:35:00,9
401,2016-0026,18,389,CONDUCTOR,MASCULINO,30.0,2018-11-08,2016-02-28,2016,2,28,0 days 04:50:00,4
402,2016-0026,19,389,CONDUCTOR,MASCULINO,30.0,2018-11-08,2016-02-28,2016,2,28,0 days 07:30:00,7
403,2016-0026,20,389,CONDUCTOR,MASCULINO,30.0,2018-11-08,2016-02-28,2016,2,28,0 days 09:35:00,9
404,2016-0026,18,476,CONDUCTOR,MASCULINO,30.0,2019-07-13,2016-02-28,2016,2,28,0 days 04:50:00,4
405,2016-0026,19,476,CONDUCTOR,MASCULINO,30.0,2019-07-13,2016-02-28,2016,2,28,0 days 07:30:00,7
406,2016-0026,20,476,CONDUCTOR,MASCULINO,30.0,2019-07-13,2016-02-28,2016,2,28,0 days 09:35:00,9
407,2016-0026,18,620,CONDUCTOR,MASCULINO,30.0,2021-02-21,2016-02-28,2016,2,28,0 days 04:50:00,4
408,2016-0026,19,620,CONDUCTOR,MASCULINO,30.0,2021-02-21,2016-02-28,2016,2,28,0 days 07:30:00,7
409,2016-0026,20,620,CONDUCTOR,MASCULINO,30.0,2021-02-21,2016-02-28,2016,2,28,0 days 09:35:00,9
410,2016-0026,18,684,CONDUCTOR,MASCULINO,30.0,2021-11-09,2016-02-28,2016,2,28,0 days 04:50:00,4
411,2016-0026,19,684,CONDUCTOR,MASCULINO,30.0,2021-11-09,2016-02-28,2016,2,28,0 days 07:30:00,7
412,2016-0026,20,684,CONDUCTOR,MASCULINO,30.0,2021-11-09,2016-02-28,2016,2,28,0 days 09:35:00,9
413,2016-0027,18,18,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,2016-02-28,2016-02-28,2016,2,28,0 days 04:50:00,4
414,2016-0027,19,18,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,2016-02-28,2016-02-28,2016,2,28,0 days 07:30:00,7
415,2016-0027,20,18,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,2016-02-28,2016-02-28,2016,2,28,0 days 09:35:00,9
416,2016-0027,18,20,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,,2016-02-28,2016,2,28,0 days 04:50:00,4
417,2016-0027,19,20,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,,2016-02-28,2016,2,28,0 days 07:30:00,7
418,2016-0027,20,20,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,,2016-02-28,2016,2,28,0 days 09:35:00,9
419,2016-0027,18,18,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,2016-02-28,2016-02-28,2016,2,28,0 days 04:50:00,4
420,2016-0027,19,18,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,2016-02-28,2016-02-28,2016,2,28,0 days 07:30:00,7
421,2016-0027,20,18,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,2016-02-28,2016-02-28,2016,2,28,0 days 09:35:00,9
422,2016-0027,18,20,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,,2016-02-28,2016,2,28,0 days 04:50:00,4
423,2016-0027,19,20,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,,2016-02-28,2016,2,28,0 days 07:30:00,7
424,2016-0027,20,20,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,,2016-02-28,2016,2,28,0 days 09:35:00,9
425,2016-0027,18,18,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,2016-02-28,2016-02-28,2016,2,28,0 days 04:50:00,4
426,2016-0027,19,18,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,2016-02-28,2016-02-28,2016,2,28,0 days 07:30:00,7
427,2016-0027,20,18,PASAJERO_ACOMPAÑANTE,MASCULINO,34.0,2016-02-28,2016-02-28,2016,2,28,0 days 09:35:00,9
